order_id,order_date,year,quarter,month_name,day_name,customer_id,customer_name,age,age_group,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,discount_group,sales_amount,profit_margin,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship
ORD-04022,10/09/2024,2024,Q3,September,Tuesday,CUST76630,Aarav Patel,,,Male,South,Kochi,Books,Cook Book,8,1268.46,0.05,Low,12103.46,30%,3618.98,30.55,EMI,2,FALSE,Delivered,10
ORD-01721,02/05/2022,2022,Q2,May,Monday,CUST05033,Pooja Mishra,22,Young Adult,Male,West,Ahmedabad,Sports,Football,8,11620.56,0.18,Medium,89828.71,29%,25898.31,50.64,Debit Card,4,FALSE,Delivered,2
ORD-03054,14/08/2023,2023,Q3,August,Monday,CUST26906,Nisha Iyer,39,Adult,Female,East,Patna,Electronics,Smartphone,1,34885.37,0.1,Low,44683.38,8%,3420.51,85.38,Credit Card,4,FALSE,Shipped,3
ORD-03543,20/03/2024,2024,Q1,March,Wednesday,CUST14777,Aarav Shah,6,Child & Teen,Other,Central,Nagpur,Furniture,Bed Frame,7,28445.23,0.28,High,189614.18,22%,42435.49,18.04,UPI,2,FALSE,Cancelled,10
ORD-02803,30/04/2023,2023,Q2,April,Sunday,CUST07347,Priya Mehta,28,Young Adult,Female,West,Mumbai,Electronics,Smartwatch,6,64360.23,0.32,Very High,385580.53,7%,28776.57,55.31,Debit Card,1,FALSE,Delivered,1
ORD-03231,29/10/2023,2023,Q4,October,Sunday,CUST88608,Nikhil Nair,5,Child & Teen,Male,South,Hyderabad,Beauty,Sunscreen,2,1820.95,0.15,Medium,2961.7,44%,1317.61,69.89,Net Banking,4,FALSE,Delivered,5
ORD-02672,03/01/2023,2023,Q1,January,Tuesday,CUST97216,Deepa Pillai,29,Young Adult,Female,East,Bhubaneswar,Electronics,Headphones,6,78301.55,0.24,High,446345.61,14%,61437.6,87.28,EMI,4,FALSE,Delivered,7
ORD-00232,04/11/2020,2020,Q4,November,Wednesday,CUST30800,Rohan Chatterjee,36,Adult,Other,Central,Nagpur,Beauty,Perfume,4,171.85,0.03,Low,902.31,66%,591.14,34.27,Debit Card,3,FALSE,Shipped,8
ORD-00566,09/09/2020,2020,Q3,September,Wednesday,CUST67628,Meera Chatterjee,25,Young Adult,Other,North,Amritsar,Sports,Dumbbells,,603.71,0.39,Very High,373.9,20%,76.01,68.01,Net Banking,,FALSE,Shipped,9
ORD-01174,06/09/2021,2021,Q3,September,Monday,CUST88311,Karan Gupta,31,Young Adult,Female,East,Patna,Groceries,Dal (1kg),6,57.72,,,553.5,9%,48.28,80.69,EMI,3,FALSE,Shipped,5
ORD-00522,19/08/2020,2020,Q3,August,Wednesday,CUST28496,Ritu Gupta,49,Adult,Female,South,Hyderabad,Furniture,Desk,3,28093.41,0.11,Medium,80865.4,18%,14166.32,69.8,Net Banking,3,TRUE,Returned,3
ORD-03797,07/09/2024,2024,Q3,September,Saturday,CUST19882,Sanjay Gupta,3,Child & Teen,Male,North,Chandigarh,Electronics,Headphones,3,39483.93,0.01,Low,188221.16,9%,17116.65,68.56,UPI,3,TRUE,Returned,2
ORD-04170,16/12/2024,2024,Q4,December,Monday,CUST70820,Nikhil Iyer,14,Child & Teen,Male,East,Kolkata,Clothing,Jeans,4,1999.6,0.4,Very High,4690.45,24%,1146.6,66.84,Net Banking,,FALSE,Delivered,
ORD-03327,12/10/2023,2023,Q4,October,Thursday,CUST05689,Ananya Bhat,3,Child & Teen,Male,North,Ludhiana,Groceries,Cooking Oil,9,407.05,0.3,High,1997.66,7%,139.6,72.88,Net Banking,4,FALSE,Cancelled,6
ORD-03907,16/08/2024,2024,Q3,August,Friday,CUST07299,Karan Reddy,46,Adult,Female,Central,Nagpur,Sports,Yoga Mat,9,3110.88,0.28,High,29090.53,15%,4498.07,43.42,EMI,2,FALSE,Delivered,8
ORD-02613,02/09/2023,2023,Q3,September,Saturday,CUST69520,Vikram Pillai,18,Young Adult,Male,North,Delhi,Sports,Yoga Mat,1,12495.08,0.27,High,9249.06,18%,1686.4,55.06,Credit Card,5,FALSE,Delivered,9
ORD-04164,14/12/2024,2024,Q4,December,Saturday,CUST96903,Deepa Kapoor,46,Adult,Other,North,Amritsar,Furniture,Chair,1,9449.94,0.15,Medium,7223.61,31%,2224.51,32.57,UPI,1,TRUE,Returned,2
ORD-01065,27/04/2021,2021,Q2,April,Tuesday,CUST39633,Aarav Mishra,35,Young Adult,Male,Central,Bhopal,Electronics,Headphones,8,30314.74,0.06,Low,283224.55,12%,33093.14,68.75,Credit Card,1,TRUE,Returned,9
ORD-00656,22/10/2020,2020,Q4,October,Thursday,CUST42875,Sanjay Verma,26,Young Adult,Other,South,Hyderabad,Sports,Cycle,1,12380.73,0.24,High,8294.3,26%,2144.64,80.23,Credit Card,4,FALSE,Cancelled,5
ORD-02588,30/01/2023,2023,Q1,January,Monday,CUST71632,Karan Sharma,13,Child & Teen,Male,West,Surat,Sports,Dumbbells,4,6304.42,0.31,Very High,15164.38,23%,3544.74,95.26,Credit Card,5,FALSE,Delivered,6
ORD-00172,15/03/2020,2020,Q1,March,Sunday,CUST40704,Aarav Rao,16,Child & Teen,Other,East,Guwahati,Clothing,Saree,2,2448.31,0.35,Very High,3584.88,35%,1270.16,79.97,Credit Card,4,FALSE,Delivered,7
ORD-03479,21/02/2024,2024,Q1,February,Wednesday,CUST39897,Sunita Singh,3,Child & Teen,Other,South,Chennai,Electronics,Headphones,3,50121.13,0.25,High,130268.18,14%,18524,68.49,Debit Card,5,FALSE,cancelled,4
ORD-03008,26/07/2023,2023,Q3,July,Wednesday,CUST03875,Arjun Patel,35,Young Adult,Other,North,Chandigarh,Sports,Tennis Racket,5,1956.54,0.2,Medium,10411.35,26%,2723.2,60.98,UPI,3,FALSE,Delivered,3
ORD-03519,03/09/2024,2024,Q3,September,Tuesday,CUST89317,Vikram Singh,28,Young Adult,Other,North,Ludhiana,Electronics,Laptop,5,35958.57,0.23,High,180888.8,10%,18318.66,45.69,UPI,1,FALSE,Delivered,6
ORD-01711,02/01/2022,2022,Q1,January,Sunday,CUST71903,Rahul Sharma,3,Child & Teen,Female,East,Bhubaneswar,Beauty,Shampoo,10,1797.87,0.31,Very High,12188.57,24%,2948.45,85.14,Cash on Delivery,,FALSE,Shipped,4
ORD-01731,02/08/2022,2022,Q3,August,Tuesday,CUST81381,Aarav Bose,65,Senior,Male,North,Chandigarh,Groceries,Flour,10,299.21,0.19,Medium,2491.46,11%,268.35,16.74,Net Banking,3,FALSE,Delivered,9
ORD-02322,10/05/2022,2022,Q2,May,Tuesday,CUST93809,Kavya Sharma,44,Adult,Other,Central,Indore,Furniture,Bookshelf,8,32195.15,0.25,High,191258.73,28%,53878.3,67.87,Cash on Delivery,2,FALSE,Delivered,4
ORD-01659,01/09/2022,2022,Q3,September,Thursday,CUST72759,Pooja Patel,26,Young Adult,Other,South,Hyderabad,Furniture,Chair,7,2529.87,0.12,Medium,14719.17,28%,4154.01,90.47,EMI,5,FALSE,Delivered,
ORD-02365,18/10/2022,2022,Q4,October,Tuesday,CUST12074,Ritu Joshi,51,Adult,Female,North,Amritsar,Sports,Football,10,14562.6,0.31,Very High,86000.34,21%,18267.52,33.55,Cash on Delivery,5,FALSE,Delivered,4
ORD-00115,02/12/2020,2020,Q4,December,Wednesday,CUST05374,Aditya Chatterjee,39,Adult,Female,South,Chennai,Beauty,Hair Oil,6,1270.36,0.06,Low,5747.77,46%,2669,62.46,EMI,3,FALSE,Delivered,8
ORD-01557,29/11/2021,2021,Q4,November,Monday,CUST23869,Amit Reddy,54,Adult,Other,South,Bangalore,Books,Fiction Novel,3,789.1,0.18,Medium,1449.86,39%,562.04,72.43,UPI,3,FALSE,Cancelled,2
ORD-00800,30/12/2020,2020,Q4,December,Wednesday,CUST77423,Priya Shah,33,Young Adult,Other,East,Patna,Electronics,Camera,7,56504.32,0.3,High,197546.47,11%,21532.46,53.78,Cash on Delivery,5,FALSE,Delivered,1
ORD-00020,01/08/2020,2020,Q3,August,Saturday,CUST05879,Nisha Nair,12,Child & Teen,Other,Central,Nagpur,Sports,Dumbbells,2,2448.88,0.08,Low,3192.22,11%,355.63,47.54,Cash on Delivery,3,FALSE,Delivered,9
ORD-03912,17/08/2024,2024,Q3,August,Saturday,CUST72269,Ritu Gupta,41,Adult,Female,South,Bangalore,Electronics,Headphones,3,51479.19,0.25,High,182018.37,10%,19016.37,55.15,UPI,,FALSE,Pending,3
ORD-04036,17/10/2024,2024,Q4,October,Thursday,CUST12279,Meera Patel,,,Other,North,Ludhiana,Groceries,Flour,8,184.25,0.21,High,1215.29,6%,77.92,46.09,Credit Card,,FALSE,Shipped,6
ORD-02381,28/10/2022,2022,Q4,October,Friday,CUST35452,Rahul Singh,36,Adult,Female,North,Ludhiana,Electronics,Camera,6,6441.62,0.27,High,31528.73,19%,5997.64,53.2,EMI,3,FALSE,cancelled,8
ORD-01862,04/02/2022,2022,Q1,February,Friday,CUST38887,Aditya Nair,39,Adult,Other,West,Ahmedabad,Groceries,Dal (1kg),3,475.6,0.18,Medium,1586.7,10%,154.07,65.63,Credit Card,1,FALSE,Shipped,10
ORD-04033,16/10/2024,2024,Q4,October,Wednesday,CUST01456,Ananya Singh,4,Child & Teen,Other,Central,Bhopal,Furniture,Chair,2,8590.53,0.23,High,12705.04,28%,3529.2,40.59,Credit Card,5,FALSE,Delivered,6
ORD-04061,27/10/2024,2024,Q4,October,Sunday,CUST83988,Arjun Bose,18,Young Adult,Female,North,Ludhiana,Furniture,Bed Frame,1,14589.01,0.2,Medium,13208.25,24%,3174.45,52.97,Credit Card,3,FALSE,Delivered,1
ORD-02662,27/02/2023,2023,Q1,February,Monday,CUST02913,Nisha Kumar,32,Young Adult,Female,East,Kolkata,Books,Fiction Novel,2,484.9,0.1,Low,1040.24,41%,423.7,69.41,Net Banking,1,FALSE,Delivered,10
ORD-01421,10/02/2021,2021,Q1,February,Wednesday,CUST32538,Amit Rao,24,Young Adult,Other,South,Bangalore,Electronics,Laptop,10,23157.51,0.12,Medium,176221.6,12%,21453.69,53.6,Net Banking,3,FALSE,Delivered,4
ORD-03373,30/12/2023,2023,Q4,December,Saturday,CUST23969,Rahul Mehta,27,Young Adult,Male,Central,Raipur,Books,Textbook,9,609.86,0.14,Medium,3554.23,54%,1923.48,54.96,EMI,,FALSE,Shipped,1
ORD-02686,03/11/2023,2023,Q4,November,Friday,CUST63976,Vikram Verma,42,Adult,Male,South,Hyderabad,Clothing,Jacket,8,570.18,0.04,Low,5294.75,33%,1738.46,56.28,Credit Card,2,FALSE,Delivered,4
ORD-02630,14/02/2023,2023,Q1,February,Tuesday,CUST21078,Meera Kapoor,33,Young Adult,Female,North,Ludhiana,Electronics,Laptop,9,41854.41,0.33,Very High,247342.73,12%,30449.06,42.16,Debit Card,2,FALSE,Delivered,8
ORD-01893,16/04/2022,2022,Q2,April,Saturday,CUST98008,Amit Singh,39,Adult,Female,Central,Bhopal,Clothing,Dress,3,3710.29,0.05,Low,14616.34,37%,5360.81,62.88,Cash on Delivery,4,FALSE,Delivered,4
ORD-01702,30/01/2022,2022,Q1,January,Sunday,CUST81394,Nikhil Kumar,27,Young Adult,Male,North,Amritsar,Beauty,Hair Oil,10,2477.1,0.19,Medium,19204,48%,9210.86,24.71,Credit Card,5,FALSE,Cancelled,8
ORD-00781,21/12/2020,2020,Q4,December,Monday,CUST92097,Nisha Gupta,44,Adult,Male,South,Hyderabad,Sports,Cycle,8,12540.64,0.16,Medium,54877.82,24%,12900.73,44.66,UPI,1,FALSE,Delivered,8
ORD-02838,20/05/2023,2023,Q2,May,Saturday,CUST32623,Ananya Verma,17,Child & Teen,Female,East,Patna,Beauty,Shampoo,8,211.05,0.17,Medium,2271.48,58%,1315.77,75.69,Net Banking,,TRUE,Returned,3
ORD-00983,24/03/2021,2021,Q1,March,Wednesday,CUST01477,Karan Mishra,49,Adult,Female,North,Delhi,Sports,Yoga Mat,7,2782.21,0.21,High,13694.75,14%,1856.34,60.88,Net Banking,3,FALSE,delivered,4
ORD-01403,25/09/2021,2021,Q3,September,Saturday,CUST02694,Priya Chatterjee,19,Young Adult,Male,Central,Raipur,Beauty,Hair Oil,7,210.31,0.23,High,1209,50%,600.88,67.46,UPI,5,TRUE,Returned,6
ORD-03034,05/08/2023,2023,Q3,August,Saturday,CUST76477,Sunita Bose,33,Young Adult,Female,East,Guwahati,Furniture,Chair,2,27227.5,0.27,High,53652.43,34%,18467.9,69.07,Net Banking,5,FALSE,Delivered,9
ORD-03420,22/01/2024,2024,Q1,January,Monday,CUST83939,Priya Bose,49,Adult,Male,Central,Indore,Sports,Tennis Racket,2,11637.71,0.03,Low,20228.5,19%,3894.99,49.76,EMI,4,TRUE,Returned,6
ORD-02386,29/10/2022,2022,Q4,October,Saturday,CUST85891,Aditya Mishra,3,Child & Teen,Male,South,Hyderabad,Books,Self-Help Book,10,1494.95,0.38,Very High,9412.99,51%,4806.77,81.37,Credit Card,,TRUE,Returned,6
ORD-00379,06/10/2020,2020,Q4,October,Tuesday,CUST57932,Rohan Bhat,24,Young Adult,Male,Central,Bhopal,Clothing,Jeans,2,1835.19,0.03,Low,4360.69,42%,1812.7,37.12,EMI,5,FALSE,Delivered,2
ORD-00734,12/01/2020,2020,Q1,January,Sunday,CUST76439,Aarav Mishra,25,Young Adult,Other,Central,Indore,Clothing,Dress,2,3263.53,0.28,High,3766.06,34%,1284.73,57.51,Net Banking,2,FALSE,Delivered,10
ORD-01911,24/04/2022,2022,Q2,April,Sunday,CUST11183,Aditya Patel,19,Young Adult,Female,East,Kolkata,Books,Fiction Novel,5,610.98,0.16,Medium,3679.38,39%,1422.56,53.99,Cash on Delivery,4,FALSE,Delivered,4
ORD-02647,18/02/2023,2023,Q1,February,Saturday,CUST98321,Ananya Shah,3,Child & Teen,Male,North,Delhi,Books,Cook Book,4,1488.05,0.16,Medium,5878.72,32%,1895.88,33.95,Debit Card,3,TRUE,Returned,9
ORD-00664,28/10/2020,2020,Q4,October,Wednesday,CUST76842,Shreya Gupta,47,Adult,Female,South,Hyderabad,Books,Textbook,8,513.63,0.17,Medium,2804.09,36%,1009.57,48.54,Cash on Delivery,4,FALSE,delivered,1
ORD-00346,28/05/2020,2020,Q2,May,Thursday,CUST21580,Pooja Bhat,35,Young Adult,Other,East,Kolkata,Groceries,Sugar,9,213.6,0.32,Very High,1665.43,12%,193.99,101.52,Net Banking,4,FALSE,Cancelled,4
ORD-03434,29/01/2024,2024,Q1,January,Monday,CUST36372,Vikram Gupta,26,Young Adult,Other,North,Amritsar,Beauty,Sunscreen,4,1120.04,0,No Discount,4784.7,22%,1051.2,70.2,Credit Card,5,FALSE,Delivered,6
ORD-02070,07/02/2022,2022,Q1,February,Monday,CUST88932,Aditya Pillai,42,Adult,Female,North,Ludhiana,Electronics,Headphones,5,14814.19,,,105694.63,11%,11127.91,56.42,Debit Card,3,FALSE,Pending,1
ORD-00495,08/05/2020,2020,Q2,May,Friday,CUST95892,Vikram Gupta,4,Child & Teen,Other,East,Guwahati,Groceries,Rice (5kg),4,57.97,0.1,Low,258.54,6%,16.67,74.15,Net Banking,3,FALSE,Delivered,9
ORD-01008,04/01/2021,2021,Q1,January,Monday,CUST58835,Meera Iyer,45,Adult,Male,Central,Bhopal,Groceries,Flour,2,438.16,0.25,High,855.21,8%,70.3,76.82,Debit Card,5,FALSE,Delivered,2
ORD-01435,10/08/2021,2021,Q3,August,Tuesday,CUST41321,Ritu Bhat,23,Young Adult,Male,North,Chandigarh,Groceries,Cooking Oil,5,312.3,0.12,Medium,1270.29,9%,110.96,25.67,Cash on Delivery,3,FALSE,Delivered,8
ORD-03713,06/07/2024,2024,Q3,July,Saturday,CUST56250,Shreya Shah,26,Young Adult,Female,South,Bangalore,Clothing,T-Shirt,8,3182.92,0.17,Medium,35409.06,49%,17485.08,81.77,UPI,5,FALSE,Delivered,9
ORD-02022,06/10/2022,2022,Q4,October,Thursday,CUST15844,Rohan Verma,39,Adult,Female,East,Guwahati,Clothing,Kurta,3,1256.16,0.05,Low,5186.09,45%,2331.26,90.36,EMI,5,FALSE,Delivered,9
ORD-00219,04/05/2020,2020,Q2,May,Monday,CUST81881,Sanjay Mishra,,,Male,Central,Indore,Beauty,Face Cream,9,1356.81,0.01,Low,13938.43,38%,5273.14,76.63,Credit Card,3,FALSE,Delivered,4
ORD-00138,24/02/2020,2020,Q1,February,Monday,CUST54691,Priya Shah,27,Young Adult,Female,East,Patna,Beauty,Sunscreen,3,1655.54,0.25,High,2825.92,63%,1777.23,81.69,UPI,3,FALSE,Delivered,5
ORD-02813,05/04/2023,2023,Q2,April,Wednesday,CUST45426,Arjun Patel,2,Child & Teen,Other,South,Kochi,Beauty,Lipstick,6,2373.35,0.3,High,15281.74,56%,8565.14,54.97,Cash on Delivery,3,FALSE,Delivered,3
ORD-02397,11/02/2022,2022,Q1,February,Friday,CUST53890,Kavya Kapoor,46,Adult,Other,North,Chandigarh,Clothing,Dress,3,1457.48,0.04,Low,3326.03,34%,1139.23,47.06,Credit Card,5,FALSE,Delivered,10
ORD-00617,10/03/2020,2020,Q1,March,Tuesday,CUST56731,Rohan Bhat,52,Adult,Female,South,Bangalore,Electronics,Smartwatch,4,72305.61,0.03,Low,221219.87,13%,28168.08,54.29,Debit Card,4,TRUE,Returned,10
ORD-00973,20/03/2021,2021,Q1,March,Saturday,CUST18672,Rahul Rao,12,Child & Teen,Other,West,Mumbai,Beauty,Hair Oil,3,956.76,0.28,High,2408.87,48%,1153.68,89.77,Credit Card,,FALSE,Delivered,9
ORD-03961,04/09/2024,2024,Q3,September,Wednesday,CUST41469,Ananya Singh,28,Young Adult,Male,West,Mumbai,Electronics,Smartphone,3,57941.59,0.17,Medium,202708.19,13%,27362.05,70.62,Credit Card,2,TRUE,Returned,5
ORD-04195,28/12/2024,2024,Q4,December,Saturday,CUST13220,Ritu Gupta,36,Adult,Other,East,Bhubaneswar,Furniture,Desk,9,21875.15,0.01,Low,161990.01,32%,51700.42,87.08,Credit Card,4,FALSE,Delivered,10
ORD-03605,19/04/2024,2024,Q2,April,Friday,CUST13355,Aarav Rao,31,Young Adult,Other,West,Surat,Electronics,Headphones,5,48881.01,0.29,High,271257.62,5%,14499.23,74.54,UPI,4,FALSE,shipped,2
ORD-01381,15/09/2021,2021,Q3,September,Wednesday,CUST67856,Ananya Shah,46,Adult,Other,East,Bhubaneswar,Books,Comic Book,1,1391.59,0.04,Low,1424.19,35%,496.68,84.05,Net Banking,4,FALSE,Shipped,5
ORD-02719,25/03/2023,2023,Q1,March,Saturday,CUST07357,Meera Nair,24,Young Adult,Female,West,Surat,Furniture,Bed Frame,6,16778.26,0.34,Very High,79749.85,26%,20899.58,68.68,UPI,3,FALSE,Delivered,9
ORD-00779,19/12/2020,2020,Q4,December,Saturday,CUST99814,Sunita Reddy,51,Adult,Female,North,Amritsar,Electronics,Camera,9,59205.69,0.29,High,281237.44,9%,26659.17,68.68,Debit Card,4,FALSE,Delivered,8
ORD-02925,19/06/2023,2023,Q2,June,Monday,CUST97817,Ritu Mishra,2,Child & Teen,Other,East,Patna,Electronics,Smartphone,10,54102.6,0.36,Very High,523395.38,12%,62065.82,73.13,Debit Card,,FALSE,Delivered,7
ORD-04101,16/11/2024,2024,Q4,November,Saturday,CUST53114,Kavya Bose,35,Young Adult,Female,West,Pune,Electronics,Headphones,3,36271.47,0.08,Low,106383.22,8%,8562.92,64.31,Credit Card,2,TRUE,Returned,10
ORD-03749,21/06/2024,2024,Q2,June,Friday,CUST71536,Amit Bose,49,Adult,Male,North,Ludhiana,Books,Fiction Novel,6,587.3,0.23,High,4643.97,41%,1923.83,52.24,Net Banking,5,FALSE,Delivered,5
ORD-01544,23/11/2021,2021,Q4,November,Tuesday,CUST03481,Rahul Mishra,23,Young Adult,Male,South,Chennai,Furniture,Bed Frame,7,32709.32,0.15,Medium,154037.83,26%,40170.16,86.06,Cash on Delivery,2,FALSE,Delivered,1
ORD-01040,17/04/2021,2021,Q2,April,Saturday,CUST99976,Meera Kumar,2,Child & Teen,Other,Central,Indore,Groceries,Dal (1kg),7,228.64,0.17,Medium,1426.02,7%,99.2,68.16,Net Banking,1,FALSE,Delivered,8
ORD-01527,17/11/2021,2021,Q4,November,Wednesday,CUST25719,Nikhil Chatterjee,42,Adult,Other,North,Ludhiana,Groceries,Tea,3,308.05,0.19,Medium,531.13,8%,41.25,45.78,Cash on Delivery,3,FALSE,Delivered,2
ORD-00164,03/12/2020,2020,Q4,December,Thursday,CUST97663,Aarav Singh,,,Male,North,Ludhiana,Clothing,Kurta,9,3971.91,0.18,Medium,32366.71,45%,14702.14,47.38,Cash on Delivery,3,FALSE,Pending,4
ORD-02287,19/09/2022,2022,Q3,September,Monday,CUST48005,Deepa Nair,48,Adult,Other,South,Chennai,Electronics,Headphones,7,10316.01,0.33,Very High,50301.08,14%,6888.17,90.01,Net Banking,,FALSE,Delivered,4
ORD-03296,25/11/2023,2023,Q4,November,Saturday,CUST49836,Amit Bose,32,Young Adult,Other,Central,Raipur,Clothing,Saree,4,2037.61,0.09,Low,7459.65,40%,2991.98,28.18,Cash on Delivery,1,TRUE,Returned,7
ORD-02542,01/09/2023,2023,Q3,September,Friday,CUST20603,Aditya Patel,47,Adult,Other,North,Delhi,Furniture,Desk,4,16407.34,0.13,Medium,51661.63,36%,18819.99,55.63,Cash on Delivery,3,FALSE,Delivered,7
ORD-01038,15/04/2021,2021,Q2,April,Thursday,CUST91204,Ananya Mishra,43,Adult,Other,East,Patna,Furniture,Chair,9,19514.51,,,215673.94,33%,71953.35,87.81,Debit Card,1,TRUE,Returned,9
ORD-00886,02/04/2021,2021,Q2,April,Friday,CUST50029,Rohan Mehta,27,Young Adult,Other,West,Mumbai,Clothing,T-Shirt,10,1064.5,0.2,Medium,8259.53,40%,3321.3,64.42,Cash on Delivery,4,FALSE,Delivered,9
ORD-02510,25/12/2022,2022,Q4,December,Sunday,CUST29676,Arjun Rao,43,Adult,Other,South,Hyderabad,Beauty,Shampoo,4,1024.2,0.28,High,2046.31,24%,485.53,57.96,Net Banking,2,FALSE,Delivered,9
ORD-03352,20/12/2023,2023,Q4,December,Wednesday,CUST97209,Karan Iyer,36,Adult,Female,South,Bangalore,Sports,Cricket Bat,5,11277.04,0.03,Low,47607.55,31%,14946.09,96.43,EMI,2,FALSE,Shipped,8
ORD-03714,06/07/2024,2024,Q3,July,Saturday,CUST48600,Kavya Reddy,23,Young Adult,Female,East,Kolkata,Clothing,Saree,6,3566.25,0.19,Medium,31426.55,41%,12874.37,94.51,EMI,5,FALSE,Delivered,2
ORD-00941,03/01/2021,2021,Q1,January,Sunday,CUST76016,Sanjay Gupta,27,Young Adult,Other,South,Hyderabad,Sports,Tennis Racket,1,10397.72,,,10108.14,29%,2948.56,88.19,Net Banking,1,FALSE,Shipped,2
ORD-00669,29/10/2020,2020,Q4,October,Thursday,CUST66974,Aarav Sharma,,,Other,East,Guwahati,Clothing,Kurta,3,562.94,0.27,High,1022.04,30%,309.8,88.97,UPI,2,TRUE,Returned,1
ORD-02173,08/11/2022,2022,Q4,November,Tuesday,CUST84895,Vikram Mishra,37,Adult,Other,North,Amritsar,Electronics,Camera,9,54464.82,0,No Discount,647259.03,14%,89846.44,53.63,Credit Card,,FALSE,Delivered,4
ORD-00737,12/02/2020,2020,Q1,February,Wednesday,CUST84086,Priya Singh,21,Young Adult,Male,North,Amritsar,Groceries,Tea,9,335.03,0.34,Very High,1431.69,7%,93.14,59.48,Net Banking,4,TRUE,Returned,1
ORD-02712,22/03/2023,2023,Q1,March,Wednesday,CUST21655,Amit Reddy,29,Young Adult,Other,North,Chandigarh,Groceries,Sugar,8,172.53,0.22,High,1491.46,12%,177.24,47.93,Credit Card,3,FALSE,delivered,4
ORD-03079,22/08/2023,2023,Q3,August,Tuesday,CUST74717,Ananya Bhat,24,Young Adult,Female,East,Patna,Sports,Cricket Bat,1,7788.48,0.16,Medium,9678.82,26%,2560.56,67.88,EMI,4,FALSE,Shipped,3
ORD-00093,02/06/2020,2020,Q2,June,Tuesday,CUST28742,Kavya Bhat,38,Adult,Female,East,Kolkata,Beauty,Hair Oil,3,1535.87,0.04,Low,3186.03,42%,1346.8,86.51,Cash on Delivery,5,TRUE,Returned,7
ORD-02847,25/05/2023,2023,Q2,May,Thursday,CUST62909,Aditya Bose,31,Young Adult,Female,West,Ahmedabad,Groceries,Flour,8,399.28,0.11,Medium,5100.96,8%,406.96,62.93,Cash on Delivery,4,FALSE,Shipped,2
ORD-02511,25/12/2022,2022,Q4,December,Sunday,CUST68061,Sunita Chatterjee,,,Male,South,Hyderabad,Groceries,Rice (5kg),7,89.81,0.34,Very High,325.22,10%,31.2,64.12,EMI,3,FALSE,Delivered,5
ORD-01066,27/04/2021,2021,Q2,April,Tuesday,CUST14264,Ananya Singh,35,Young Adult,Male,North,Delhi,Sports,Tennis Racket,6,7246.81,,,51448.04,18%,9498.99,40.22,Cash on Delivery,4,FALSE,Delivered,10
ORD-03740,18/06/2024,2024,Q2,June,Tuesday,CUST25398,Nikhil Nair,27,Young Adult,Other,Central,Bhopal,Groceries,Cooking Oil,,167.05,0.13,Medium,268.86,8%,21.3,51.15,Net Banking,5,FALSE,Delivered,10
ORD-03053,13/08/2023,2023,Q3,August,Sunday,CUST70734,Meera Kumar,3,Child & Teen,Female,Central,Nagpur,Furniture,Desk,10,5902.83,0.26,High,61642.35,35%,21436.01,63.39,Credit Card,3,FALSE,Delivered,7
ORD-03174,10/04/2023,2023,Q2,April,Monday,CUST00106,Ananya Bhat,21,Young Adult,Female,Central,Indore,Books,Cook Book,9,641.84,,,5619.07,44%,2471.08,20.79,Cash on Delivery,1,FALSE,Delivered,5
ORD-03942,27/08/2024,2024,Q3,August,Tuesday,CUST76909,Arjun Bose,29,Young Adult,Male,South,Hyderabad,Sports,Yoga Mat,9,4499.21,0.06,Low,57299.76,21%,12249.26,66.59,Net Banking,2,FALSE,Delivered,4
ORD-00201,30/03/2020,2020,Q1,March,Monday,CUST39806,Sanjay Bhat,27,Young Adult,Other,West,Mumbai,Beauty,Face Cream,4,2430.1,0.03,Low,8709.27,63%,5472.38,60.42,Debit Card,5,FALSE,Delivered,1
ORD-00582,17/09/2020,2020,Q3,September,Thursday,CUST42583,Nisha Rao,31,Young Adult,Other,South,Bangalore,Books,Cook Book,1,587.49,0.09,Low,560.43,32%,178.2,82.7,Debit Card,3,FALSE,Delivered,6
ORD-00571,09/10/2020,2020,Q4,October,Friday,CUST29775,Deepa Sharma,16,Child & Teen,Other,Central,Raipur,Books,Biography,1,565.12,0.08,Low,539.57,46%,249.41,49.52,UPI,4,FALSE,Delivered,4
ORD-02281,18/09/2022,2022,Q3,September,Sunday,CUST68153,Aditya Das,45,Adult,Female,North,Amritsar,Beauty,Perfume,9,2226.07,0.16,Medium,18524.57,41%,7612.81,50.45,EMI,4,FALSE,Delivered,2
ORD-02777,17/04/2023,2023,Q2,April,Monday,CUST15930,Rahul Bhat,33,Young Adult,Female,North,Chandigarh,Beauty,Face Cream,6,438.59,0.26,High,2826.56,36%,1014.02,64.81,Net Banking,3,TRUE,Returned,9
ORD-01949,05/11/2022,2022,Q4,November,Saturday,CUST55786,Deepa Mehta,2,Child & Teen,Female,South,Chennai,Beauty,Face Cream,6,2429.19,0.34,Very High,14916.43,54%,8055.68,40.45,UPI,2,FALSE,Delivered,10
ORD-01516,14/11/2021,2021,Q4,November,Sunday,CUST58345,Nikhil Mishra,24,Young Adult,Other,South,Kochi,Electronics,Smartphone,7,19882.94,0.29,High,79433.81,10%,8287.36,61,EMI,1,FALSE,Shipped,3
